Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1968","1968","°c","-0.479","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1969","1969","°c","0.066","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1970","1970","°c","0.953","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1971","1971","°c","-1.152","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1972","1972","°c","-2.364","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1973","1973","°c","1.018","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1974","1974","°c","0.042","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1975","1975","°c","1.475","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1976","1976","°c","-1.764","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1977","1977","°c","-1.569","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1978","1978","°c","-0.616","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1979","1979","°c","-0.628","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1980","1980","°c","0.536","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1981","1981","°c","0.421","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1982","1982","°c","1.795","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1983","1983","°c","0.461","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1984","1984","°c","-1.06","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1985","1985","°c","1.469","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1986","1986","°c","0.436","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1987","1987","°c","3.12","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1988","1988","°c","-0.013","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1989","1989","°c","-0.123","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1990","1990","°c","0.423","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1991","1991","°c","1.662","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1992","1992","°c","0.798","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1993","1993","°c","0.11","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1994","1994","°c","1.314","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1995","1995","°c","-1.113","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1996","1996","°c","-2.079","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1997","1997","°c","1.271","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1998","1998","°c","0","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","1999","1999","°c","1.682","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2000","2000","°c","0.855","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2001","2001","°c","-0.935","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2002","2002","°c","-0.673","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2003","2003","°c","0.307","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2004","2004","°c","0.739","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2005","2005","°c","0.66","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2006","2006","°c","1.259","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2007","2007","°c","-0.405","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2008","2008","°c","-0.093","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2009","2009","°c","1.466","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2010","2010","°c","-0.137","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2011","2011","°c","2.656","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2012","2012","°c","1.223","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2013","2013","°c","1.032","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2014","2014","°c","0.919","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2015","2015","°c","1.275","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2016","2016","°c","1.556","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2017","2017","°c","-0.174","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2018","2018","°c","2.148","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2019","2019","°c","1.921","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2020","2020","°c","2","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2021","2021","°c","2.278","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2022","2022","°c","1.496","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7009","September","2023","2023","°c","2.941","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1961","1961","°c","1.007","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1962","1962","°c","0.731","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1963","1963","°c","-0.295","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1964","1964","°c","-0.59","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1965","1965","°c","0.265","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1966","1966","°c","2.047","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1967","1967","°c","1.932","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1968","1968","°c","0.561","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1969","1969","°c","0.742","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1970","1970","°c","-0.473","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1971","1971","°c","-0.666","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1972","1972","°c","-1.839","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1973","1973","°c","0.196","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1974","1974","°c","-3.427","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1975","1975","°c","-0.434","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1976","1976","°c","0.441","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1977","1977","°c","0.869","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1978","1978","°c","-0.616","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1979","1979","°c","0.625","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1980","1980","°c","-0.204","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1981","1981","°c","0.938","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1982","1982","°c","0.325","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1983","1983","°c","0.264","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1984","1984","°c","0.484","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1985","1985","°c","0.668","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1986","1986","°c","1.317","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1987","1987","°c","1.871","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1988","1988","°c","2.048","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1989","1989","°c","-0.415","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1990","1990","°c","2.315","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1991","1991","°c","-0.123","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1992","1992","°c","0.605","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1993","1993","°c","0.955","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1994","1994","°c","0.643","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1995","1995","°c","1.447","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1996","1996","°c","-0.374","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1997","1997","°c","0.607","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1998","1998","°c","0.553","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","1999","1999","°c","1.633","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2000","2000","°c","1.267","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2001","2001","°c","3.247","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2002","2002","°c","0.792","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2003","2003","°c","0.042","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2004","2004","°c","2.64","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2005","2005","°c","0.957","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2006","2006","°c","2.329","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2007","2007","°c","0.296","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2008","2008","°c","1.436","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2009","2009","°c","0.177","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2010","2010","°c","-0.062","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2011","2011","°c","0.558","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2012","2012","°c","1.867","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2013","2013","°c","2.483","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2014","2014","°c","2.365","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2015","2015","°c","1.026","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2016","2016","°c","1.195","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2017","2017","°c","1.435","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2018","2018","°c","2.318","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2019","2019","°c","2.751","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2020","2020","°c","0.244","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2021","2021","°c","0.555","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2022","2022","°c","3.445","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7010","October","2023","2023","°c","4.345","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1961","1961","°c","0.637","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1962","1962","°c","-0.723","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1963","1963","°c","2.637","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1964","1964","°c","0.654","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1965","1965","°c","0.438","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1966","1966","°c","-1.629","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1967","1967","°c","1.315","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1968","1968","°c","0.346","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1969","1969","°c","1.212","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1970","1970","°c","0.988","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1971","1971","°c","-0.914","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1972","1972","°c","0.372","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1973","1973","°c","-0.54","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1974","1974","°c","-0.742","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1975","1975","°c","-0.806","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1976","1976","°c","-0.513","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1977","1977","°c","0.272","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1978","1978","°c","-1.372","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1979","1979","°c","-0.927","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1980","1980","°c","-0.376","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1981","1981","°c","-1.496","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1982","1982","°c","0.589","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1983","1983","°c","-0.342","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1984","1984","°c","1.209","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1985","1985","°c","-0.625","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1986","1986","°c","0.36","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1987","1987","°c","0.416","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1988","1988","°c","-1.835","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1989","1989","°c","-0.386","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1990","1990","°c","0.344","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1991","1991","°c","-0.433","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1992","1992","°c","1.693","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1993","1993","°c","-0.778","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1994","1994","°c","2.094","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1995","1995","°c","-0.527","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1996","1996","°c","0.961","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1997","1997","°c","0.776","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1998","1998","°c","-1.446","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","1999","1999","°c","-0.242","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2000","2000","°c","1.63","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2001","2001","°c","-0.009","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2002","2002","°c","2.314","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2003","2003","°c","1.548","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2004","2004","°c","0.459","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2005","2005","°c","0.006","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2006","2006","°c","1.358","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2007","2007","°c","-0.534","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2008","2008","°c","0.918","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2009","2009","°c","1.329","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2010","2010","°c","1.205","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2011","2011","°c","1.233","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2012","2012","°c","2.389","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2013","2013","°c","1.025","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2014","2014","°c","3.181","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2015","2015","°c","1.94","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2016","2016","°c","1.374","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2017","2017","°c","0.333","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2018","2018","°c","2.059","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2019","2019","°c","1.95","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2020","2020","°c","2.12","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2021","2021","°c","1.688","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2022","2022","°c","2.133","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7011","November","2023","2023","°c","2.058","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1961","1961","°c","0.031","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1962","1962","°c","-2.15","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1963","1963","°c","-0.246","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1964","1964","°c","-0.052","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1965","1965","°c","0.776","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1966","1966","°c","-0.671","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1967","1967","°c","-0.766","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1968","1968","°c","-0.789","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1969","1969","°c","-2.343","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1970","1970","°c","-0.311","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1971","1971","°c","0.258","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1972","1972","°c","0.301","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1973","1973","°c","-0.469","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1974","1974","°c","0.265","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1975","1975","°c","0.302","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1976","1976","°c","-0.186","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1977","1977","°c","-0.266","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1978","1978","°c","0.842","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1979","1979","°c","1.008","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1980","1980","°c","-1.857","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1981","1981","°c","0.05","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1982","1982","°c","0.541","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1983","1983","°c","-0.247","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1984","1984","°c","0.517","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1985","1985","°c","1.545","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1986","1986","°c","-0.707","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1987","1987","°c","1.254","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1988","1988","°c","-0.326","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1989","1989","°c","1.06","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1990","1990","°c","-1.574","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1991","1991","°c","-1.991","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1992","1992","°c","0.401","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1993","1993","°c","1.212","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1994","1994","°c","1.145","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1995","1995","°c","1.036","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1996","1996","°c","0.328","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1997","1997","°c","0.833","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1998","1998","°c","-1.098","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","1999","1999","°c","0.219","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2000","2000","°c","2.088","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2001","2001","°c","-2.001","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2002","2002","°c","1.282","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2003","2003","°c","0.472","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2004","2004","°c","1.372","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2005","2005","°c","-1.034","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2006","2006","°c","1.797","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2007","2007","°c","-0.4","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2008","2008","°c","0.292","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2009","2009","°c","0.688","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2010","2010","°c","-0.428","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2011","2011","°c","1.396","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2012","2012","°c","-0.118","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2013","2013","°c","1.152","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2014","2014","°c","1.614","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2015","2015","°c","2.215","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2016","2016","°c","1.108","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2017","2017","°c","-0.172","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2018","2018","°c","1.178","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2019","2019","°c","2.478","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2020","2020","°c","1.604","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2021","2021","°c","0.883","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2022","2022","°c","2.981","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7012","December","2023","2023","°c","2.471","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1961","1961","°c","0.56","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1962","1962","°c","0.164","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1963","1963","°c","-2.407","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1964","1964","°c","-0.452","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1965","1965","°c","-0.888","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1966","1966","°c","0.805","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1967","1967","°c","-0.455","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1968","1968","°c","-0.322","E","Estimated value"
"ET","Temperature change on land","380","Italy","7271","Temperature change","7016","Dec–Jan–Feb","1969","1969","°c","-0.661","E","Estimated value"
