Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1976","1976","°c","-1.488","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1977","1977","°c","0.585","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1978","1978","°c","0.126","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1979","1979","°c","0.248","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1980","1980","°c","-0.611","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1981","1981","°c","-1.119","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1982","1982","°c","-0.737","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1983","1983","°c","0.552","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1984","1984","°c","-0.22","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1985","1985","°c","0.499","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1986","1986","°c","0.299","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1987","1987","°c","-0.195","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1988","1988","°c","0.243","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1989","1989","°c","0.669","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1990","1990","°c","1.147","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1991","1991","°c","0.778","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1992","1992","°c","-0.256","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1993","1993","°c","-0.677","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1994","1994","°c","1.239","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1995","1995","°c","-0.254","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1996","1996","°c","-0.212","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1997","1997","°c","-0.339","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1998","1998","°c","1.527","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","1999","1999","°c","2.063","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2000","2000","°c","0.844","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2001","2001","°c","-0.139","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2002","2002","°c","0.227","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2003","2003","°c","0.734","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2004","2004","°c","1.069","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2005","2005","°c","1.372","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2006","2006","°c","0.263","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2007","2007","°c","1.973","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2008","2008","°c","0.844","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2009","2009","°c","0.184","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2010","2010","°c","1.765","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2011","2011","°c","1.078","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2012","2012","°c","1.953","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2013","2013","°c","0.965","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2015","2015","°c","-0.156","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2016","2016","°c","1.463","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2017","2017","°c","0.132","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2018","2018","°c","0.526","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2019","2019","°c","1.863","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2020","2020","°c","1.43","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2021","2021","°c","0.871","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2022","2022","°c","1.748","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7009","September","2023","2023","°c","3.441","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1961","1961","°c","1.608","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1962","1962","°c","-0.304","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1963","1963","°c","-0.468","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1964","1964","°c","-0.301","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1965","1965","°c","-0.721","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1966","1966","°c","0.453","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1967","1967","°c","-0.407","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1968","1968","°c","-1.129","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1969","1969","°c","-0.775","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1970","1970","°c","0.383","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1971","1971","°c","-0.857","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1972","1972","°c","0.199","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1973","1973","°c","-0.295","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1974","1974","°c","-0.04","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1975","1975","°c","0.334","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1976","1976","°c","-0.544","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1977","1977","°c","0.843","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1978","1978","°c","-0.365","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1979","1979","°c","1.107","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1980","1980","°c","-0.127","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1981","1981","°c","-0.563","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1982","1982","°c","0.248","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1983","1983","°c","-0.349","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1984","1984","°c","-0.708","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1985","1985","°c","0.248","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1986","1986","°c","-1.431","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1987","1987","°c","1.081","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1988","1988","°c","-0.31","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1989","1989","°c","-0.181","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1990","1990","°c","1.009","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1991","1991","°c","0.596","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1992","1992","°c","0.051","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1993","1993","°c","-0.516","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1994","1994","°c","1.323","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1995","1995","°c","1.258","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1996","1996","°c","0.23","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1997","1997","°c","-0.404","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1998","1998","°c","2.186","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","1999","1999","°c","1.226","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2000","2000","°c","1.002","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2001","2001","°c","0.784","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2002","2002","°c","0.35","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2003","2003","°c","-0.102","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2004","2004","°c","0.578","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2005","2005","°c","1.54","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2006","2006","°c","1.386","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2007","2007","°c","1.248","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2008","2008","°c","1.364","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2009","2009","°c","0.716","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2010","2010","°c","1.342","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2011","2011","°c","0.807","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2012","2012","°c","0.878","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2013","2013","°c","1.743","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2015","2015","°c","0.184","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2016","2016","°c","1.432","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2017","2017","°c","0.625","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2018","2018","°c","0.933","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2019","2019","°c","2.044","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2020","2020","°c","0.743","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2021","2021","°c","1.422","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2022","2022","°c","0.806","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7010","October","2023","2023","°c","1.16","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1961","1961","°c","1.021","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1962","1962","°c","-0.191","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1963","1963","°c","0.329","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1964","1964","°c","-0.449","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1965","1965","°c","0.372","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1966","1966","°c","-0.017","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1967","1967","°c","-0.224","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1968","1968","°c","0.614","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1969","1969","°c","-0.589","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1970","1970","°c","-0.288","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1971","1971","°c","-0.087","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1972","1972","°c","-0.302","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1973","1973","°c","-1.005","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1974","1974","°c","-1.154","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1975","1975","°c","0.388","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1976","1976","°c","-1.613","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1977","1977","°c","1.191","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1978","1978","°c","0.045","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1979","1979","°c","0.337","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1980","1980","°c","0.548","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1981","1981","°c","-1.971","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1982","1982","°c","1.123","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1983","1983","°c","-0.686","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1984","1984","°c","0.062","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1985","1985","°c","-0.327","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1986","1986","°c","-0.697","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1987","1987","°c","0.337","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1988","1988","°c","-1.658","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1989","1989","°c","0.999","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1990","1990","°c","2.154","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1991","1991","°c","0.001","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1992","1992","°c","0.252","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1993","1993","°c","1.275","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1994","1994","°c","1.126","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1995","1995","°c","-0.682","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1996","1996","°c","0.393","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1997","1997","°c","1.459","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1998","1998","°c","0.308","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","1999","1999","°c","0.788","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2000","2000","°c","0.735","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2001","2001","°c","-0.045","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2002","2002","°c","-1.801","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2003","2003","°c","2.104","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2004","2004","°c","2.058","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2005","2005","°c","0.53","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2006","2006","°c","1.367","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2007","2007","°c","0.232","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2008","2008","°c","0.2","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2009","2009","°c","0.654","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2010","2010","°c","0.347","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2011","2011","°c","1.908","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2012","2012","°c","-0.187","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2013","2013","°c","0.088","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2015","2015","°c","1.941","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2016","2016","°c","-0.086","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2017","2017","°c","-0.058","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2018","2018","°c","1.291","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2019","2019","°c","0.734","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2020","2020","°c","1.642","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2021","2021","°c","1.201","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2022","2022","°c","2.295","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7011","November","2023","2023","°c","1.596","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1961","1961","°c","0.429","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1962","1962","°c","0.565","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1963","1963","°c","0.979","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1964","1964","°c","0.009","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1965","1965","°c","-0.474","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1966","1966","°c","-1.455","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1967","1967","°c","-1.787","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1968","1968","°c","2.084","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1969","1969","°c","-1.459","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1970","1970","°c","-0.803","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1971","1971","°c","0.153","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1972","1972","°c","0.588","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1973","1973","°c","-1.745","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1974","1974","°c","-0.985","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1975","1975","°c","-0.891","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1976","1976","°c","-0.772","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1977","1977","°c","1.003","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1978","1978","°c","0.784","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1979","1979","°c","1.43","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1980","1980","°c","-0.919","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1981","1981","°c","-0.213","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1982","1982","°c","0.596","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1983","1983","°c","-1.303","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1984","1984","°c","-0.459","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1985","1985","°c","-1.462","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1986","1986","°c","0.567","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1987","1987","°c","0.223","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1988","1988","°c","-0.056","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1989","1989","°c","0.519","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1990","1990","°c","1.584","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1991","1991","°c","1.096","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1992","1992","°c","0.981","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1993","1993","°c","0.476","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1994","1994","°c","0.836","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1995","1995","°c","-0.66","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1996","1996","°c","0.319","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1997","1997","°c","1.142","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1998","1998","°c","1.076","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","1999","1999","°c","0.072","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2000","2000","°c","0.234","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2001","2001","°c","-0.65","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2002","2002","°c","-0.317","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2003","2003","°c","0.843","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2004","2004","°c","1.522","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2005","2005","°c","-2.17","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2006","2006","°c","0.957","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2007","2007","°c","0.948","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2008","2008","°c","1.118","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2009","2009","°c","0.329","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2010","2010","°c","0.954","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2011","2011","°c","-0.487","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2012","2012","°c","-1.078","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2013","2013","°c","0.098","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2015","2015","°c","1.917","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2016","2016","°c","1.261","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2017","2017","°c","-0.943","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2018","2018","°c","1.009","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2019","2019","°c","1.315","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2020","2020","°c","-0.018","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2021","2021","°c","0.486","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2022","2022","°c","-0.201","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7012","December","2023","2023","°c","1.058","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1961","1961","°c","-0.696","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1962","1962","°c","0.229","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1963","1963","°c","-0.741","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1964","1964","°c","0.384","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1965","1965","°c","0.018","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1966","1966","°c","0.196","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1967","1967","°c","-0.925","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1968","1968","°c","-1.306","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1969","1969","°c","0.909","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1970","1970","°c","-0.642","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1971","1971","°c","-0.361","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1972","1972","°c","0.962","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1973","1973","°c","1.297","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1974","1974","°c","-0.741","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1975","1975","°c","-0.633","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1976","1976","°c","0.076","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1977","1977","°c","-1.56","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1978","1978","°c","-0.181","E","Estimated value"
"ET","Temperature change on land","392","Japan","7271","Temperature change","7016","Dec–Jan–Feb","1979","1979","°c","1.359","E","Estimated value"
